timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_04.31.59.503,-0.03800,0.00000,0.99600,0.10500,-0.10500,-0.01800,0.57100,0.49100,-1.32700,79.68000,0.20000
041225_04.31.59.515,-0.03300,0.00100,1.00900,0.08700,-0.17500,-0.01800,0.57100,0.49100,-1.32700,79.99000,0.31000
041225_04.31.59.526,-0.04400,-0.00300,0.99600,0.08700,-0.08700,-0.01800,0.57900,0.48500,-1.32700,79.26000,-0.73000
041225_04.31.59.537,-0.04000,-0.00300,1.00300,0.07000,-0.14000,-0.03500,0.57700,0.48800,-1.33100,79.81000,0.55000
041225_04.31.59.549,-0.03600,-0.00400,1.00100,0.10500,-0.12300,-0.01800,0.57900,0.49100,-1.32700,79.38000,-0.43000
041225_04.31.59.560,-0.03900,-0.00100,0.99900,0.10500,-0.08700,0.00000,0.57900,0.49100,-1.32700,79.35000,-0.03000
041225_04.31.59.572,-0.03700,-0.00200,1.00600,0.10500,-0.14000,-0.03500,0.58200,0.49400,-1.33500,79.25000,-0.10000
041225_04.31.59.583,-0.04100,-0.00200,0.99800,0.10500,-0.08700,-0.01800,0.58200,0.48400,-1.33300,79.56000,0.31000
041225_04.31.59.594,-0.04100,-0.00600,1.00300,0.10500,-0.12300,-0.01800,0.57900,0.48600,-1.32900,79.81000,0.25000
041225_04.31.59.606,-0.03700,-0.00300,1.00100,0.10500,-0.08700,-0.01800,0.58100,0.48900,-1.32500,79.31000,-0.50000
041225_04.31.59.617,-0.03800,0.00000,1.00400,0.10500,-0.14000,-0.01800,0.58100,0.48900,-1.32500,79.11000,-0.20000
