mx,my,mz
-0.159,0.666,-0.424
-0.159,0.666,-0.424
-0.179,0.657,-0.418
-0.199,0.65,-0.41
-0.206,0.63,-0.404
-0.228,0.619,-0.413
-0.234,0.603,-0.422
-0.242,0.582,-0.448
-0.242,0.582,-0.448
-0.223,0.564,-0.458
-0.207,0.544,-0.466
-0.171,0.537,-0.457
-0.131,0.541,-0.453
-0.103,0.558,-0.424
-0.089,0.582,-0.402
-0.089,0.582,-0.402
-0.1,0.62,-0.375
-0.12,0.645,-0.354
-0.146,0.664,-0.339
-0.177,0.685,-0.321
-0.209,0.69,-0.312
-0.243,0.694,-0.298
-0.243,0.694,-0.298
-0.27,0.696,-0.302
-0.309,0.689,-0.301
-0.348,0.681,-0.301
-0.386,0.663,-0.301
-0.412,0.642,-0.312
-0.435,0.624,-0.326
-0.435,0.624,-0.326
-0.455,0.605,-0.337
-0.462,0.585,-0.354
-0.475,0.565,-0.361
-0.483,0.553,-0.372
-0.487,0.537,-0.38
-0.487,0.522,-0.388
-0.487,0.522,-0.388
-0.49,0.511,-0.401
-0.495,0.5,-0.416
-0.498,0.493,-0.425
-0.502,0.486,-0.441
