mx,my,mz
-0.092,0.564,-0.686
-0.111,0.577,-0.687
-0.127,0.587,-0.691
-0.144,0.597,-0.698
-0.144,0.597,-0.698
-0.164,0.603,-0.691
-0.189,0.613,-0.691
-0.223,0.621,-0.692
-0.223,0.621,-0.692
-0.262,0.617,-0.686
-0.288,0.625,-0.686
-0.325,0.619,-0.685
-0.358,0.618,-0.677
-0.358,0.618,-0.677
-0.39,0.606,-0.665
-0.433,0.602,-0.651
-0.473,0.585,-0.626
-0.506,0.579,-0.609
-0.506,0.579,-0.609
-0.527,0.575,-0.592
-0.547,0.565,-0.574
-0.566,0.554,-0.558
-0.58,0.539,-0.531
-0.58,0.539,-0.531
-0.6,0.523,-0.514
-0.618,0.507,-0.481
-0.633,0.494,-0.458
-0.633,0.494,-0.429
-0.642,0.486,-0.429
-0.648,0.474,-0.399
-0.653,0.465,-0.364
-0.655,0.452,-0.325
-0.655,0.452,-0.325
-0.653,0.434,-0.289
-0.645,0.42,-0.248
-0.629,0.403,-0.218
-0.618,0.401,-0.182
-0.618,0.401,-0.182
-0.596,0.39,-0.15
-0.579,0.39,-0.13
-0.566,0.379,-0.121
-0.544,0.373,-0.091
-0.544,0.373,-0.091
-0.525,0.372,-0.076
-0.503,0.364,-0.061
-0.482,0.369,-0.044
-0.482,0.37,-0.041
-0.467,0.37,-0.041
-0.449,0.366,-0.033
-0.432,0.36,-0.028
-0.415,0.368,-0.018
-0.415,0.368,-0.018
-0.396,0.363,-0.005
-0.389,0.368,-0.004
-0.373,0.365,-0.007
-0.355,0.361,0.006
-0.355,0.361,0.006
-0.343,0.356,0.006
-0.327,0.357,0.01
-0.314,0.362,0.004
-0.303,0.362,0.011
-0.303,0.362,0.011
-0.295,0.364,0.01
-0.29,0.365,0.012
-0.285,0.37,0.012
-0.28,0.373,0.017
-0.28,0.373,0.017
-0.281,0.391,0.02
-0.278,0.403,0.015
-0.282,0.411,0.013
-0.282,0.411,0.013
-0.286,0.417,0.004
-0.286,0.427,-0.001
-0.293,0.436,0.005
-0.291,0.444,0.007
-0.291,0.444,0.007
-0.292,0.454,0.007
-0.297,0.468,0.004
-0.298,0.477,0.001
-0.298,0.486,-0.008
