t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
20:51:40:975,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.023,0.651,-0.494,190.58,-0.040000
20:51:40:986,0.019,-0.010,0.984,0.001,-0.002,-0.000,0.024,0.652,-0.494,190.16,-0.420000
20:51:40:997,0.019,-0.009,0.984,0.001,-0.002,-0.001,0.026,0.645,-0.492,189.64,-0.520000
20:51:41:008,0.018,-0.009,0.983,0.001,-0.002,-0.000,0.029,0.648,-0.493,190.90,1.260000
20:51:41:019,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.024,0.648,-0.491,190.13,-0.770000
20:51:41:030,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.026,0.648,-0.493,190.93,0.800000
20:51:41:041,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.027,0.648,-0.488,189.69,-1.240000
20:51:41:052,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.027,0.648,-0.489,189.92,0.230000
20:51:41:063,0.017,-0.010,0.983,0.001,-0.001,-0.001,0.021,0.651,-0.489,190.29,0.370000
20:51:41:074,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.023,0.647,-0.489,189.73,-0.560000
20:51:41:085,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.024,0.654,-0.485,189.64,-0.090000
20:51:41:096,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.024,0.649,-0.483,190.54,0.900000
20:51:41:107,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.022,0.651,-0.482,190.15,-0.390000
20:51:41:118,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.025,0.647,-0.486,190.17,0.020000
20:51:41:129,0.018,-0.011,0.982,0.001,-0.001,-0.001,0.025,0.649,-0.482,190.42,0.250000
20:51:41:140,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.649,-0.482,190.40,-0.020000
20:51:41:151,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.019,0.647,-0.491,190.39,-0.010000
20:51:41:162,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.650,-0.489,190.12,-0.270000
20:51:41:173,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.025,0.646,-0.487,190.32,0.200000
20:51:41:184,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.022,0.648,-0.492,190.22,-0.100000
20:51:41:196,0.019,-0.010,0.985,0.001,-0.001,-0.001,0.022,0.646,-0.486,190.12,-0.100000
20:51:41:207,0.018,-0.010,0.983,0.001,-0.001,-0.001,0.023,0.649,-0.489,189.90,-0.220000
20:51:41:217,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.023,0.649,-0.489,190.35,0.450000
20:51:41:229,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.024,0.648,-0.487,190.01,-0.340000
20:51:41:240,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.024,0.651,-0.492,190.13,0.120000
20:51:41:251,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.025,0.649,-0.486,190.37,0.240000
20:51:41:262,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.649,-0.485,189.92,-0.450000
20:51:41:272,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.021,0.649,-0.486,190.13,0.210000
20:51:41:283,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.020,0.647,-0.487,190.74,0.610000
20:51:41:294,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.647,-0.487,190.23,-0.510000
20:51:41:305,0.017,-0.009,0.985,0.001,-0.002,-0.000,0.022,0.647,-0.487,189.93,-0.300000
20:51:41:316,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.019,0.643,-0.492,189.79,-0.140000
20:51:41:327,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.023,0.646,-0.485,189.78,-0.010000
20:51:41:338,0.018,-0.011,0.984,0.001,-0.001,-0.001,0.021,0.646,-0.488,189.94,0.160000
20:51:41:349,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.646,-0.488,190.40,0.460000
20:51:41:360,0.018,-0.008,0.984,0.001,-0.001,-0.001,0.023,0.647,-0.481,190.22,-0.180000
20:51:41:371,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.023,0.647,-0.481,190.70,0.480000
20:51:41:382,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.022,0.648,-0.483,190.19,-0.510000
20:51:41:393,0.017,-0.011,0.984,0.001,-0.001,-0.000,0.021,0.647,-0.487,190.31,0.120000
20:51:41:405,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.017,0.649,-0.486,190.78,0.470000
20:51:41:416,0.017,-0.009,0.985,0.001,-0.001,-0.000,0.024,0.646,-0.486,190.20,-0.580000
20:51:41:427,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.647,-0.489,190.20,0.000000
20:51:41:438,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.021,0.649,-0.487,190.20,0.000000
20:51:41:449,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.649,-0.487,190.30,0.100000
20:51:41:459,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.020,0.648,-0.493,190.55,0.250000
20:51:41:470,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.023,0.649,-0.491,189.64,-0.910000
20:51:41:481,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.641,-0.489,190.04,0.400000
20:51:41:492,0.018,-0.010,0.983,0.001,-0.001,-0.001,0.022,0.646,-0.488,190.45,0.410000
20:51:41:503,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.018,0.646,-0.490,189.98,-0.470000
20:51:41:514,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.022,0.646,-0.488,190.14,0.160000
20:51:41:525,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.022,0.646,-0.488,189.74,-0.400000
20:51:41:536,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.021,0.641,-0.490,191.33,1.590000
20:51:41:547,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.646,-0.490,190.31,-1.020000
20:51:41:558,0.018,-0.009,0.985,0.001,-0.001,-0.001,0.017,0.643,-0.493,190.05,-0.260000
20:51:41:569,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.016,0.643,-0.490,190.13,0.080000
20:51:41:581,0.016,-0.009,0.985,0.001,-0.001,-0.001,0.014,0.649,-0.491,190.60,0.470000
20:51:41:591,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.019,0.650,-0.493,190.92,0.320000
20:51:41:602,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.019,0.650,-0.493,189.89,-1.030000
20:51:41:613,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.019,0.646,-0.495,189.98,0.090000
20:51:41:624,0.017,-0.009,0.983,0.001,-0.002,-0.001,0.016,0.645,-0.492,190.58,0.600000
20:51:41:635,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.017,0.647,-0.491,190.03,-0.550000
20:51:41:646,0.018,-0.010,0.985,0.000,-0.002,-0.001,0.014,0.651,-0.490,190.12,0.090000
20:51:41:657,0.018,-0.010,0.983,0.001,-0.002,-0.000,0.016,0.644,-0.497,189.79,-0.330000
20:51:41:668,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.016,0.650,-0.493,190.28,0.490000
20:51:41:679,0.017,-0.010,0.982,0.001,-0.002,-0.001,0.016,0.650,-0.493,190.10,-0.180000
20:51:41:690,0.018,-0.010,0.985,0.001,-0.001,-0.000,0.022,0.649,-0.495,189.47,-0.630000
20:51:41:701,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.017,0.649,-0.486,190.27,0.800000
20:51:41:712,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.016,0.649,-0.491,190.27,0.000000
20:51:41:723,0.018,-0.010,0.985,0.001,-0.002,-0.000,0.015,0.652,-0.497,189.96,-0.310000
20:51:41:735,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.650,-0.486,190.35,0.390000
20:51:41:745,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.646,-0.495,190.43,0.080000
20:51:41:757,0.018,-0.008,0.984,0.001,-0.002,-0.001,0.015,0.646,-0.491,189.82,-0.610000
20:51:41:767,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.650,-0.491,190.19,0.370000
20:51:41:778,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.650,-0.489,190.20,0.010000
20:51:41:789,0.016,-0.011,0.983,0.001,-0.002,-0.000,0.018,0.651,-0.491,190.64,0.440000
20:51:41:800,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.019,0.645,-0.494,190.69,0.050000
20:51:41:811,0.017,-0.011,0.984,0.001,-0.001,-0.001,0.020,0.651,-0.492,190.01,-0.680000
20:51:41:822,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.019,0.649,-0.491,190.02,0.010000
20:51:41:833,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.651,-0.491,190.25,0.230000
20:51:41:844,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.651,-0.491,190.46,0.210000
20:51:41:855,0.020,-0.009,0.985,0.001,-0.001,-0.001,0.020,0.648,-0.492,189.36,-1.100000
20:51:41:866,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.016,0.655,-0.493,189.99,0.630000
20:51:41:877,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.652,-0.485,190.45,0.460000
20:51:41:888,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.647,-0.485,190.03,-0.420000
20:51:41:900,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.644,-0.484,190.83,0.800000
20:51:41:911,0.018,-0.010,0.984,0.001,-0.002,-0.000,0.015,0.647,-0.482,190.17,-0.660000
20:51:41:922,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.015,0.647,-0.482,190.31,0.140000
20:51:41:933,0.018,-0.009,0.986,0.001,-0.002,-0.001,0.015,0.651,-0.481,191.07,0.760000
20:51:41:943,0.018,-0.009,0.984,0.002,-0.002,-0.001,0.009,0.648,-0.492,190.13,-0.940000
20:51:41:955,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.647,-0.490,190.05,-0.080000
20:51:41:965,0.018,-0.011,0.983,0.001,-0.002,-0.000,0.013,0.650,-0.485,190.28,0.230000
20:51:41:976,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.019,0.648,-0.483,190.32,0.040000
20:51:41:987,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.017,0.647,-0.489,190.16,-0.160000
20:51:41:998,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.017,0.647,-0.489,189.77,-0.390000
20:51:42:009,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.020,0.653,-0.486,190.31,0.540000
20:51:42:020,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.649,-0.490,190.62,0.310000
20:51:42:032,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.017,0.651,-0.489,189.52,-1.100000
20:51:42:042,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.016,0.647,-0.488,190.29,0.770000
20:51:42:053,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.016,0.647,-0.489,190.01,-0.280000
20:51:42:064,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.016,0.644,-0.492,190.27,0.260000
20:51:42:075,0.019,-0.009,0.984,0.001,-0.002,-0.001,0.016,0.644,-0.492,190.04,-0.230000
20:51:42:086,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.012,0.651,-0.490,189.48,-0.560000
20:51:42:097,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.014,0.649,-0.495,189.73,0.250000
20:51:42:108,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.008,0.653,-0.494,189.86,0.130000
20:51:42:119,0.018,-0.009,0.984,0.000,-0.002,-0.000,0.018,0.648,-0.495,190.25,0.390000
20:51:42:130,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.018,0.654,-0.493,190.09,-0.160000
20:51:42:141,0.018,-0.010,0.984,0.001,-0.002,-0.000,0.019,0.646,-0.488,190.76,0.670000
20:51:42:152,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.646,-0.488,190.21,-0.550000
20:51:42:163,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.014,0.651,-0.489,190.55,0.340000
20:51:42:174,0.018,-0.010,0.983,0.001,-0.001,-0.001,0.017,0.647,-0.494,190.15,-0.400000
20:51:42:185,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.014,0.649,-0.497,190.98,0.830000
20:51:42:197,0.018,-0.010,0.985,0.001,-0.002,-0.000,0.013,0.646,-0.494,190.45,-0.530000
20:51:42:208,0.016,-0.009,0.985,0.001,-0.001,-0.001,0.014,0.650,-0.488,190.43,-0.020000
20:51:42:219,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.016,0.647,-0.496,190.78,0.350000
20:51:42:230,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.016,0.647,-0.496,190.29,-0.490000
20:51:42:241,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.652,-0.490,190.09,-0.200000
20:51:42:252,0.018,-0.009,0.982,0.001,-0.002,-0.001,0.017,0.649,-0.494,190.57,0.480000
20:51:42:262,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.014,0.647,-0.502,190.54,-0.030000
20:51:42:273,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.017,0.653,-0.495,189.91,-0.630000
20:51:42:284,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.015,0.640,-0.498,190.38,0.470000
20:51:42:295,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.017,0.646,-0.496,190.20,-0.180000
20:51:42:306,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.646,-0.496,189.99,-0.210000
20:51:42:317,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.018,0.645,-0.492,190.79,0.800000
20:51:42:328,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.647,-0.489,189.83,-0.960000
20:51:42:339,0.016,-0.009,0.983,0.001,-0.002,-0.000,0.020,0.641,-0.496,190.60,0.770000
20:51:42:350,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.648,-0.494,190.37,-0.230000
20:51:42:361,0.018,-0.009,0.984,0.001,-0.002,-0.000,0.019,0.646,-0.495,190.10,-0.270000
20:51:42:372,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.021,0.648,-0.494,190.23,0.130000
20:51:42:383,0.018,-0.012,0.984,0.001,-0.002,-0.001,0.021,0.648,-0.494,190.18,-0.050000
20:51:42:395,0.019,-0.010,0.985,0.001,-0.001,-0.000,0.019,0.647,-0.491,190.75,0.570000
20:51:42:405,0.018,-0.011,0.983,0.001,-0.001,-0.000,0.014,0.648,-0.489,190.36,-0.390000
20:51:42:417,0.018,-0.010,0.986,0.001,-0.001,-0.001,0.014,0.647,-0.492,190.30,-0.060000
20:51:42:428,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.013,0.647,-0.496,189.98,-0.320000
20:51:42:439,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.642,-0.488,190.67,0.690000
20:51:42:450,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.011,0.647,-0.493,190.44,-0.230000
20:51:42:461,0.018,-0.010,0.984,0.001,-0.002,-0.000,0.011,0.647,-0.487,190.12,-0.320000
20:51:42:471,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.016,0.645,-0.487,190.01,-0.110000
20:51:42:482,0.018,-0.009,0.983,0.001,-0.001,-0.001,0.014,0.643,-0.483,189.87,-0.140000
20:51:42:493,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.643,-0.488,190.31,0.440000
20:51:42:504,0.018,-0.009,0.986,0.001,-0.002,-0.001,0.018,0.646,-0.490,189.61,-0.700000
20:51:42:515,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.017,0.644,-0.490,190.20,0.590000
20:51:42:526,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.647,-0.486,189.59,-0.610000
20:51:42:537,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.646,-0.496,189.28,-0.310000
20:51:42:548,0.019,-0.009,0.983,0.001,-0.002,-0.001,0.017,0.646,-0.496,190.45,1.170000
20:51:42:559,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.014,0.641,-0.496,190.31,-0.140000
20:51:42:570,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.643,-0.494,190.86,0.550000
20:51:42:581,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.014,0.644,-0.494,190.15,-0.710000
20:51:42:592,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.647,-0.489,190.38,0.230000
20:51:42:604,0.019,-0.011,0.985,0.001,-0.002,-0.001,0.019,0.643,-0.489,190.21,-0.170000
20:51:42:615,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.647,-0.496,189.91,-0.300000
20:51:42:626,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.022,0.647,-0.496,190.08,0.170000
20:51:42:636,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.647,-0.495,190.55,0.470000
20:51:42:648,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.020,0.648,-0.492,189.61,-0.940000
20:51:42:658,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.647,-0.487,190.47,0.860000
20:51:42:669,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.017,0.647,-0.488,190.18,-0.290000
20:51:42:680,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.017,0.645,-0.494,190.11,-0.070000
20:51:42:691,0.018,-0.010,0.984,0.002,-0.002,-0.001,0.020,0.648,-0.491,190.24,0.130000
20:51:42:702,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.020,0.648,-0.491,190.30,0.060000
20:51:42:713,0.019,-0.010,0.984,0.001,-0.001,-0.001,0.020,0.646,-0.487,189.99,-0.310000
20:51:42:724,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.017,0.640,-0.499,190.10,0.110000
20:51:42:735,0.018,-0.010,0.985,0.001,-0.002,-0.000,0.016,0.643,-0.486,190.07,-0.030000
20:51:42:746,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.645,-0.489,190.61,0.540000
20:51:42:757,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.023,0.647,-0.489,190.43,-0.180000
20:51:42:768,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.647,-0.494,190.25,-0.180000
20:51:42:779,0.018,-0.009,0.983,0.001,-0.002,-0.001,0.016,0.647,-0.494,190.45,0.200000
20:51:42:790,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.645,-0.493,190.20,-0.250000
20:51:42:802,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.644,-0.493,190.48,0.280000
20:51:42:813,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.019,0.649,-0.491,190.08,-0.400000
20:51:42:824,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.013,0.641,-0.492,189.96,-0.120000
20:51:42:834,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.646,-0.500,190.41,0.450000
20:51:42:846,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.017,0.642,-0.490,190.42,0.010000
20:51:42:857,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.642,-0.490,190.30,-0.120000
20:51:42:868,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.018,0.648,-0.491,189.77,-0.530000
20:51:42:878,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.015,0.645,-0.493,190.57,0.800000
20:51:42:889,0.017,-0.009,0.984,0.001,-0.001,-0.001,0.018,0.645,-0.492,190.50,-0.070000
20:51:42:900,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.018,0.645,-0.492,189.97,-0.530000
20:51:42:911,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.016,0.648,-0.494,190.38,0.410000
20:51:42:922,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.017,0.648,-0.495,190.64,0.260000
20:51:42:933,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.017,0.648,-0.495,190.31,-0.330000
20:51:42:944,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.016,0.643,-0.486,190.63,0.320000
20:51:42:955,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.645,-0.490,190.25,-0.380000
20:51:42:966,0.017,-0.009,0.985,0.002,-0.002,-0.001,0.015,0.646,-0.499,189.94,-0.310000
20:51:42:977,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.022,0.649,-0.493,191.04,1.100000
20:51:42:988,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.018,0.647,-0.491,190.44,-0.600000
20:51:43:000,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.652,-0.489,190.21,-0.230000
20:51:43:010,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.652,-0.489,190.55,0.340000
20:51:43:021,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.015,0.646,-0.493,190.47,-0.080000
20:51:43:032,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.017,0.648,-0.495,190.29,-0.180000
20:51:43:043,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.645,-0.499,189.83,-0.460000
20:51:43:054,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.646,-0.496,190.37,0.540000
20:51:43:065,0.017,-0.010,0.986,0.001,-0.001,-0.001,0.019,0.647,-0.497,190.40,0.030000
20:51:43:076,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.018,0.649,-0.487,189.61,-0.790000
20:51:43:087,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.018,0.649,-0.487,190.43,0.820000
20:51:43:098,0.017,-0.011,0.986,0.001,-0.002,-0.001,0.020,0.649,-0.494,190.49,0.060000
20:51:43:109,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.013,0.648,-0.499,190.77,0.280000
20:51:43:120,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.015,0.648,-0.495,189.76,-1.010000
20:51:43:131,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.017,0.647,-0.498,190.11,0.350000
20:51:43:142,0.017,-0.010,0.985,0.000,-0.002,-0.001,0.018,0.646,-0.498,190.31,0.200000
20:51:43:153,0.016,-0.010,0.983,0.001,-0.002,-0.001,0.022,0.649,-0.494,189.81,-0.500000
20:51:43:164,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.022,0.649,-0.499,190.43,0.620000
20:51:43:175,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.017,0.648,-0.499,190.16,-0.270000
20:51:43:186,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.652,-0.492,190.37,0.210000
20:51:43:197,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.019,0.651,-0.491,190.33,-0.040000
20:51:43:208,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.018,0.647,-0.494,189.97,-0.360000
20:51:43:219,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.020,0.645,-0.502,190.05,0.080000
20:51:43:230,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.017,0.643,-0.501,189.96,-0.090000
20:51:43:241,0.017,-0.011,0.984,0.001,-0.001,-0.001,0.017,0.651,-0.499,190.35,0.390000
20:51:43:252,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.020,0.651,-0.499,190.09,-0.260000
20:51:43:263,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.648,-0.501,190.29,0.200000
20:51:43:274,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.014,0.651,-0.491,190.33,0.040000
20:51:43:285,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.648,-0.497,190.43,0.100000
20:51:43:296,0.017,-0.009,0.984,0.001,-0.001,-0.000,0.015,0.649,-0.497,190.69,0.260000
20:51:43:307,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.018,0.649,-0.499,189.91,-0.780000
20:51:43:318,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.017,0.654,-0.496,190.04,0.130000
20:51:43:329,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.654,-0.496,189.75,-0.290000
20:51:43:340,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.020,0.649,-0.495,190.16,0.410000
20:51:43:351,0.019,-0.009,0.985,0.001,-0.002,-0.001,0.021,0.653,-0.493,189.95,-0.210000
20:51:43:362,0.020,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.648,-0.497,190.87,0.920000
20:51:43:373,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.650,-0.493,190.28,-0.590000
20:51:43:384,0.018,-0.009,0.983,0.001,-0.002,-0.000,0.014,0.648,-0.494,190.32,0.040000
20:51:43:395,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.648,-0.495,190.64,0.320000
20:51:43:406,0.017,-0.011,0.985,0.001,-0.002,-0.000,0.021,0.648,-0.495,190.26,-0.380000
20:51:43:417,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.019,0.645,-0.498,190.19,-0.070000
20:51:43:428,0.018,-0.009,0.983,0.001,-0.002,-0.001,0.017,0.648,-0.501,191.20,1.010000
20:51:43:439,0.016,-0.009,0.985,0.001,-0.002,-0.001,0.017,0.647,-0.497,190.66,-0.540000
20:51:43:450,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.653,-0.494,190.20,-0.460000
20:51:43:461,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.651,-0.494,190.30,0.100000
20:51:43:472,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.020,0.650,-0.489,190.18,-0.120000
20:51:43:483,0.017,-0.010,0.986,0.001,-0.001,-0.001,0.020,0.650,-0.489,190.03,-0.150000
20:51:43:494,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.017,0.648,-0.495,189.83,-0.200000
20:51:43:505,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.017,0.647,-0.494,189.86,0.030000
20:51:43:516,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.649,-0.490,189.93,0.070000
20:51:43:527,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.013,0.647,-0.489,190.02,0.090000
20:51:43:538,0.019,-0.011,0.985,0.001,-0.002,-0.001,0.012,0.641,-0.489,190.27,0.250000
20:51:43:549,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.012,0.645,-0.489,190.21,-0.060000
20:51:43:560,0.018,-0.011,0.984,0.001,-0.001,-0.001,0.012,0.645,-0.489,190.23,0.020000
20:51:43:571,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.648,-0.498,190.16,-0.070000
20:51:43:582,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.012,0.642,-0.493,190.73,0.570000
20:51:43:593,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.019,0.649,-0.497,190.47,-0.260000
20:51:43:604,0.018,-0.012,0.984,0.001,-0.002,-0.001,0.019,0.646,-0.491,190.74,0.270000
20:51:43:615,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.020,0.648,-0.495,190.48,-0.260000
20:51:43:626,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.023,0.644,-0.496,190.36,-0.120000
