t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:25:40:567,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.430,0.281,-0.511,191.85,-0.450000
21:25:40:568,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.429,0.281,-0.508,192.22,0.370000
21:25:40:569,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.432,0.282,-0.513,192.46,0.240000
21:25:40:569,0.000,-0.023,0.976,0.001,-0.002,-0.001,-0.436,0.283,-0.511,191.83,-0.630000
21:25:40:570,-0.000,-0.022,0.981,0.000,-0.002,-0.001,-0.431,0.279,-0.512,192.31,0.480000
21:25:40:571,-0.002,-0.023,0.989,0.001,-0.002,-0.001,-0.431,0.286,-0.513,191.97,-0.340000
21:25:40:571,-0.003,-0.023,0.985,0.002,-0.002,-0.001,-0.434,0.281,-0.515,192.08,0.110000
21:25:40:572,-0.000,-0.022,0.976,0.001,-0.002,-0.001,-0.434,0.286,-0.511,191.74,-0.340000
21:25:40:573,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.286,-0.511,192.14,0.400000
21:25:40:573,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.429,0.286,-0.509,191.58,-0.560000
21:25:40:574,-0.001,-0.022,0.978,0.001,-0.002,-0.001,-0.433,0.285,-0.506,191.55,-0.030000
21:25:40:575,0.000,-0.023,0.977,0.001,-0.002,-0.001,-0.431,0.283,-0.515,191.75,0.200000
21:25:40:575,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.284,-0.507,191.94,0.190000
21:25:40:576,0.031,-0.022,0.981,0.001,-0.001,-0.001,-0.428,0.281,-0.511,191.76,-0.180000
21:25:40:577,-0.001,-0.023,0.982,0.000,-0.001,-0.001,-0.431,0.285,-0.508,192.20,0.440000
21:25:40:577,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.431,0.285,-0.508,192.62,0.420000
21:25:40:578,-0.001,-0.023,0.980,0.001,-0.002,-0.000,-0.428,0.279,-0.504,191.57,-1.050000
21:25:40:579,-0.002,-0.022,0.979,0.001,-0.002,-0.001,-0.433,0.285,-0.514,191.68,0.110000
21:25:40:579,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.284,-0.512,191.97,0.290000
21:25:40:580,-0.001,-0.022,0.980,0.001,-0.001,-0.001,-0.432,0.286,-0.507,191.58,-0.390000
21:25:40:581,-0.000,-0.023,0.982,0.001,-0.001,-0.000,-0.433,0.282,-0.517,192.02,0.440000
21:25:40:581,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.436,0.284,-0.517,191.83,-0.190000
21:25:40:582,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.284,-0.517,191.99,0.160000
21:25:40:583,-0.000,-0.022,0.980,0.001,-0.002,-0.001,-0.430,0.287,-0.510,192.27,0.280000
21:25:40:583,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.432,0.282,-0.517,191.87,-0.400000
21:25:40:584,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.432,0.283,-0.510,192.06,0.190000
21:25:40:585,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.281,-0.510,192.72,0.660000
21:25:40:586,-0.001,-0.024,0.980,0.001,-0.002,-0.001,-0.435,0.289,-0.511,192.41,-0.310000
21:25:40:586,0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.284,-0.513,191.83,-0.580000
21:25:40:587,-0.000,-0.022,0.981,0.001,-0.002,-0.000,-0.431,0.284,-0.513,191.24,-0.590000
21:25:40:588,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.435,0.285,-0.507,192.68,1.440000
21:25:40:588,-0.001,-0.023,0.979,0.001,-0.002,-0.000,-0.432,0.288,-0.506,192.08,-0.600000
21:25:40:589,-0.001,-0.024,0.980,0.001,-0.002,-0.000,-0.429,0.282,-0.510,192.17,0.090000
21:25:40:590,-0.000,-0.023,0.981,0.000,-0.002,-0.001,-0.425,0.284,-0.513,191.96,-0.210000
21:25:40:590,-0.000,-0.022,0.981,0.001,-0.001,-0.001,-0.427,0.285,-0.509,191.38,-0.580000
21:25:40:591,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.283,-0.513,191.80,0.420000
21:25:40:592,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.426,0.283,-0.513,191.57,-0.230000
21:25:40:592,-0.001,-0.024,0.979,0.000,-0.001,-0.001,-0.424,0.279,-0.513,192.10,0.530000
21:25:40:593,-0.001,-0.022,0.978,0.000,-0.001,-0.001,-0.425,0.280,-0.508,191.34,-0.760000
21:25:40:594,-0.000,-0.022,0.984,0.000,-0.001,-0.001,-0.423,0.284,-0.513,192.02,0.680000
21:25:40:594,-0.001,-0.022,0.980,0.000,-0.002,-0.001,-0.421,0.285,-0.514,192.33,0.310000
21:25:40:595,-0.001,-0.022,0.980,0.000,-0.001,-0.001,-0.424,0.286,-0.513,191.88,-0.450000
21:25:40:596,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.284,-0.510,191.31,-0.570000
21:25:40:596,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.429,0.284,-0.510,191.62,0.310000
21:25:40:597,-0.001,-0.022,0.979,0.000,-0.002,-0.001,-0.429,0.282,-0.506,191.85,0.230000
21:25:40:598,-0.001,-0.022,0.982,0.000,-0.001,-0.001,-0.426,0.284,-0.506,191.92,0.070000
21:25:40:598,-0.000,-0.023,0.976,0.000,-0.001,-0.001,-0.425,0.283,-0.508,191.80,-0.120000
21:25:40:599,-0.002,-0.023,0.986,0.000,-0.001,-0.001,-0.426,0.282,-0.503,191.65,-0.150000
21:25:40:600,0.000,-0.023,0.978,0.000,-0.001,-0.001,-0.432,0.283,-0.508,192.35,0.700000
21:25:40:600,-0.001,-0.022,0.983,0.001,-0.001,-0.001,-0.426,0.281,-0.514,192.29,-0.060000
21:25:40:601,-0.002,-0.022,0.983,0.001,-0.001,-0.001,-0.426,0.281,-0.514,192.03,-0.260000
21:25:40:602,-0.001,-0.024,0.981,0.000,-0.002,-0.001,-0.426,0.282,-0.506,191.70,-0.330000
21:25:40:603,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.424,0.278,-0.513,190.84,-0.860000
21:25:40:603,-0.001,-0.022,0.978,0.001,-0.001,-0.001,-0.428,0.285,-0.509,191.72,0.880000
21:25:40:604,0.000,-0.022,0.979,0.001,-0.001,-0.001,-0.427,0.285,-0.507,191.86,0.140000
21:25:40:604,-0.001,-0.024,0.982,0.000,-0.001,-0.001,-0.429,0.283,-0.506,191.43,-0.430000
21:25:40:605,-0.001,-0.022,0.979,0.001,-0.002,-0.000,-0.431,0.286,-0.507,191.80,0.370000
21:25:40:606,-0.001,-0.024,0.981,0.001,-0.001,-0.001,-0.431,0.286,-0.507,193.18,1.380000
21:25:40:607,-0.000,-0.023,0.982,0.001,-0.001,-0.001,-0.429,0.280,-0.509,191.73,-1.450000
21:25:40:607,-0.002,-0.023,0.981,0.000,-0.001,-0.001,-0.426,0.282,-0.508,191.18,-0.550000
21:25:40:608,-0.002,-0.022,0.981,0.000,-0.001,-0.001,-0.431,0.284,-0.516,191.51,0.330000
21:25:40:609,-0.001,-0.023,0.982,0.000,-0.001,-0.001,-0.426,0.285,-0.513,191.64,0.130000
21:25:40:609,-0.001,-0.024,0.982,0.001,-0.002,-0.001,-0.428,0.286,-0.508,191.90,0.260000
21:25:40:610,-0.000,-0.023,0.983,0.001,-0.002,-0.001,-0.428,0.285,-0.509,191.76,-0.140000
21:25:40:611,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.285,-0.509,192.19,0.430000
21:25:40:611,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.431,0.282,-0.508,191.82,-0.370000
21:25:40:612,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.426,0.287,-0.504,191.86,0.040000
21:25:40:613,-0.002,-0.024,0.980,0.002,-0.002,-0.001,-0.432,0.283,-0.505,191.50,-0.360000
21:25:40:613,-0.002,-0.024,0.981,0.002,-0.002,-0.001,-0.427,0.286,-0.509,191.98,0.480000
21:25:40:614,-0.002,-0.022,0.981,0.002,-0.002,-0.001,-0.423,0.284,-0.508,191.71,-0.270000
21:25:40:615,-0.002,-0.023,0.984,0.002,-0.003,-0.001,-0.425,0.287,-0.505,192.17,0.460000
21:25:40:615,-0.000,-0.023,0.981,0.002,-0.003,-0.001,-0.425,0.287,-0.506,192.50,0.330000
21:25:40:616,-0.001,-0.022,0.977,0.002,-0.002,-0.001,-0.425,0.284,-0.506,191.47,-1.030000
21:25:40:617,-0.001,-0.023,0.979,0.002,-0.002,-0.001,-0.426,0.285,-0.502,191.83,0.360000
21:25:40:617,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.425,0.284,-0.507,192.54,0.710000
21:25:40:618,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.280,-0.516,191.75,-0.790000
21:25:40:619,-0.001,-0.023,0.982,0.002,-0.002,-0.001,-0.430,0.285,-0.512,191.91,0.160000
21:25:40:619,-0.002,-0.022,0.979,0.001,-0.002,-0.001,-0.429,0.283,-0.511,191.66,-0.250000
21:25:40:620,-0.000,-0.023,0.980,0.001,-0.002,-0.001,-0.429,0.284,-0.511,191.78,0.120000
21:25:40:621,-0.001,-0.022,0.979,0.001,-0.002,-0.001,-0.428,0.284,-0.511,192.10,0.320000
21:25:40:621,0.000,-0.022,0.979,0.001,-0.002,-0.001,-0.431,0.286,-0.507,191.98,-0.120000
21:25:40:622,-0.000,-0.022,0.980,0.001,-0.002,-0.001,-0.432,0.285,-0.509,192.03,0.050000
21:25:40:623,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.429,0.280,-0.505,191.82,-0.210000
21:25:40:623,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.284,-0.500,191.97,0.150000
21:25:40:624,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.429,0.282,-0.501,192.08,0.110000
21:25:40:625,-0.000,-0.022,0.980,0.001,-0.002,-0.001,-0.426,0.282,-0.500,191.82,-0.260000
21:25:40:625,-0.002,-0.024,0.980,0.001,-0.001,-0.001,-0.426,0.282,-0.500,191.77,-0.050000
21:25:40:626,-0.001,-0.022,0.978,0.000,-0.001,-0.001,-0.425,0.282,-0.504,191.74,-0.030000
21:25:40:627,-0.001,-0.021,0.982,0.001,-0.001,-0.001,-0.429,0.285,-0.504,191.17,-0.570000
21:25:40:627,-0.001,-0.022,0.976,0.001,-0.001,-0.001,-0.426,0.285,-0.503,192.08,0.910000
21:25:40:628,-0.001,-0.023,0.981,-0.000,-0.001,-0.001,-0.429,0.283,-0.505,191.81,-0.270000
21:25:40:629,-0.001,-0.022,0.982,0.000,-0.001,-0.001,-0.433,0.284,-0.510,191.65,-0.160000
21:25:40:629,-0.001,-0.022,0.980,0.000,-0.001,-0.001,-0.432,0.286,-0.508,192.28,0.630000
21:25:40:630,-0.000,-0.023,0.982,0.000,-0.001,-0.001,-0.432,0.286,-0.508,191.46,-0.820000
21:25:40:631,-0.000,-0.023,0.983,0.000,-0.001,-0.001,-0.430,0.283,-0.508,192.13,0.670000
21:25:40:632,-0.001,-0.022,0.980,0.001,-0.001,-0.001,-0.431,0.283,-0.501,192.97,0.840000
21:25:40:632,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.435,0.286,-0.501,192.22,-0.750000
21:25:40:633,-0.000,-0.022,0.979,0.001,-0.002,-0.001,-0.433,0.282,-0.501,192.42,0.200000
21:25:40:634,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.436,0.286,-0.502,191.84,-0.580000
21:25:40:634,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.431,0.285,-0.504,192.24,0.400000
21:25:40:635,-0.000,-0.023,0.981,0.000,-0.001,-0.000,-0.431,0.285,-0.504,191.97,-0.270000
21:25:40:636,-0.002,-0.022,0.979,0.000,-0.002,-0.001,-0.430,0.285,-0.499,192.06,0.090000
21:25:40:636,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.283,-0.509,191.64,-0.420000
21:25:40:637,-0.002,-0.023,0.979,0.001,-0.001,-0.001,-0.427,0.280,-0.512,192.17,0.530000
21:25:40:638,0.000,-0.023,0.982,0.001,-0.001,-0.001,-0.431,0.281,-0.506,191.36,-0.810000
21:25:40:638,-0.000,-0.022,0.982,0.001,-0.002,-0.001,-0.427,0.280,-0.508,191.92,0.560000
21:25:40:639,0.000,-0.021,0.977,0.001,-0.002,-0.001,-0.429,0.277,-0.511,191.80,-0.120000
21:25:40:640,-0.002,-0.024,0.982,0.000,-0.001,-0.001,-0.429,0.277,-0.511,192.02,0.220000
21:25:40:640,-0.001,-0.022,0.980,0.001,-0.001,-0.001,-0.431,0.283,-0.505,192.39,0.370000
21:25:40:641,-0.000,-0.023,0.980,0.001,-0.001,-0.001,-0.432,0.282,-0.500,191.78,-0.610000
21:25:40:642,-0.001,-0.023,0.982,0.000,-0.002,-0.001,-0.430,0.278,-0.507,191.42,-0.360000
21:25:40:642,-0.000,-0.022,0.974,0.000,-0.001,-0.001,-0.431,0.284,-0.504,192.08,0.660000
21:25:40:643,-0.001,-0.022,0.992,0.000,-0.001,-0.001,-0.428,0.284,-0.509,191.46,-0.620000
21:25:40:644,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.425,0.284,-0.510,191.26,-0.200000
21:25:40:644,-0.000,-0.022,0.976,0.001,-0.002,-0.001,-0.425,0.284,-0.510,192.05,0.790000
21:25:40:645,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.427,0.286,-0.504,191.35,-0.700000
21:25:40:646,-0.000,-0.023,0.983,0.000,-0.002,-0.001,-0.430,0.286,-0.501,191.99,0.640000
21:25:40:646,-0.002,-0.023,0.978,0.001,-0.002,-0.001,-0.431,0.286,-0.505,191.45,-0.540000
21:25:40:647,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.282,-0.497,191.37,-0.080000
21:25:40:648,-0.001,-0.023,0.986,0.001,-0.001,-0.001,-0.428,0.283,-0.496,192.26,0.890000
21:25:40:648,-0.001,-0.022,0.978,0.001,-0.002,-0.001,-0.428,0.279,-0.499,191.37,-0.890000
21:25:40:649,-0.002,-0.022,0.980,0.000,-0.001,-0.001,-0.428,0.279,-0.499,191.80,0.430000
21:25:40:650,-0.000,-0.024,0.982,0.001,-0.002,-0.001,-0.425,0.281,-0.504,191.71,-0.090000
21:25:40:651,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.281,-0.507,191.74,0.030000
21:25:40:651,-0.002,-0.022,0.979,0.001,-0.001,-0.001,-0.429,0.284,-0.507,191.15,-0.590000
21:25:40:652,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.430,0.280,-0.504,191.84,0.690000
21:25:40:653,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.431,0.282,-0.507,192.28,0.440000
21:25:40:653,0.000,-0.023,0.980,0.001,-0.001,-0.001,-0.430,0.281,-0.503,191.75,-0.530000
21:25:40:654,-0.000,-0.023,0.981,0.000,-0.001,-0.001,-0.430,0.281,-0.503,191.92,0.170000
21:25:40:655,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.430,0.283,-0.504,192.30,0.380000
21:25:40:655,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.429,0.283,-0.506,191.33,-0.970000
21:25:40:656,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.429,0.278,-0.496,191.65,0.320000
21:25:40:657,-0.000,-0.023,0.981,0.001,-0.001,-0.001,-0.426,0.281,-0.504,191.73,0.080000
21:25:40:657,-0.001,-0.024,0.981,0.001,-0.001,-0.001,-0.428,0.280,-0.501,192.17,0.440000
21:25:40:658,-0.001,-0.022,0.978,0.000,-0.002,-0.001,-0.428,0.285,-0.504,191.52,-0.650000
21:25:40:659,-0.002,-0.021,0.974,-0.000,-0.002,-0.001,-0.428,0.285,-0.500,192.04,0.520000
21:25:40:659,-0.002,-0.023,0.987,-0.001,-0.001,-0.001,-0.427,0.286,-0.500,191.85,-0.190000
21:25:40:660,-0.002,-0.024,0.991,0.000,-0.001,-0.001,-0.429,0.282,-0.505,192.37,0.520000
21:25:40:661,-0.002,-0.023,0.981,0.002,-0.002,-0.001,-0.428,0.283,-0.510,191.87,-0.500000
21:25:40:661,0.000,-0.022,0.973,0.001,-0.002,-0.001,-0.426,0.281,-0.501,191.29,-0.580000
21:25:40:662,-0.000,-0.022,0.984,0.000,-0.001,-0.001,-0.426,0.284,-0.507,191.50,0.210000
21:25:40:663,-0.001,-0.024,0.980,0.000,-0.001,-0.001,-0.422,0.280,-0.510,192.01,0.510000
21:25:40:663,-0.001,-0.023,0.979,0.000,-0.001,-0.001,-0.422,0.288,-0.504,192.11,0.100000
21:25:40:664,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.429,0.288,-0.504,191.99,-0.120000
21:25:40:665,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.425,0.284,-0.506,191.54,-0.450000
21:25:40:665,-0.001,-0.023,0.982,0.001,-0.001,-0.000,-0.425,0.285,-0.499,191.62,0.080000
21:25:40:666,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.425,0.283,-0.502,191.49,-0.130000
21:25:40:667,0.000,-0.022,0.982,0.000,-0.001,-0.001,-0.437,0.284,-0.501,191.58,0.090000
21:25:40:668,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.287,-0.503,191.25,-0.330000
21:25:40:668,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.425,0.285,-0.504,191.84,0.590000
21:25:40:669,-0.000,-0.023,0.979,0.001,-0.002,-0.001,-0.425,0.285,-0.504,191.30,-0.540000
21:25:40:670,-0.000,-0.022,0.980,0.001,-0.001,-0.001,-0.429,0.282,-0.502,191.64,0.340000
21:25:40:670,-0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.281,-0.508,192.64,1.000000
21:25:40:671,-0.000,-0.022,0.981,0.001,-0.001,-0.001,-0.425,0.284,-0.510,192.19,-0.450000
21:25:40:672,-0.001,-0.021,0.981,0.001,-0.001,-0.001,-0.429,0.280,-0.506,191.50,-0.690000
21:25:40:672,-0.001,-0.024,0.982,0.000,-0.001,-0.001,-0.427,0.286,-0.503,191.98,0.480000
21:25:40:673,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.429,0.286,-0.503,192.75,0.770000
21:25:40:674,-0.002,-0.024,0.981,0.000,-0.002,-0.001,-0.429,0.286,-0.503,191.80,-0.950000
21:25:40:674,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.432,0.286,-0.500,191.50,-0.300000
21:25:40:675,-0.002,-0.023,0.980,0.000,-0.002,-0.001,-0.427,0.284,-0.505,191.49,-0.010000
21:25:40:676,-0.000,-0.023,0.981,0.000,-0.002,-0.001,-0.430,0.284,-0.501,191.43,-0.060000
21:25:40:676,-0.002,-0.021,0.981,0.001,-0.001,-0.001,-0.432,0.284,-0.508,191.87,0.440000
21:25:40:677,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.436,0.284,-0.505,192.02,0.150000
21:25:40:678,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.433,0.282,-0.505,192.09,0.070000
21:25:40:678,-0.002,-0.022,0.981,0.000,-0.001,-0.001,-0.433,0.282,-0.505,191.97,-0.120000
21:25:40:679,-0.000,-0.023,0.980,0.000,-0.001,-0.001,-0.433,0.280,-0.508,191.76,-0.210000
21:25:40:680,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.283,-0.503,191.67,-0.090000
21:25:40:680,-0.000,-0.023,0.980,0.000,-0.001,-0.001,-0.432,0.286,-0.510,190.94,-0.730000
21:25:40:681,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.432,0.285,-0.510,191.53,0.590000
21:25:40:682,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.286,-0.503,192.07,0.540000
21:25:40:682,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.433,0.283,-0.506,192.01,-0.060000
21:25:40:683,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.283,-0.506,192.36,0.350000
21:25:40:684,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.426,0.283,-0.507,192.32,-0.040000
21:25:40:684,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.431,0.287,-0.511,192.04,-0.280000
21:25:40:685,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.282,-0.498,191.93,-0.110000
21:25:40:686,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.431,0.281,-0.503,191.36,-0.570000
21:25:40:687,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.284,-0.505,191.51,0.150000
21:25:40:687,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.431,0.284,-0.510,191.90,0.390000
21:25:40:688,-0.002,-0.022,0.980,0.000,-0.002,-0.001,-0.431,0.284,-0.510,192.12,0.220000
21:25:40:689,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.429,0.284,-0.507,191.38,-0.740000
21:25:40:689,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.425,0.286,-0.506,192.30,0.920000
21:25:40:690,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.431,0.287,-0.507,191.82,-0.480000
21:25:40:691,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.430,0.280,-0.509,192.08,0.260000
21:25:40:691,-0.002,-0.024,0.981,0.001,-0.001,-0.000,-0.424,0.282,-0.504,192.24,0.160000
21:25:40:692,-0.001,-0.024,0.980,0.001,-0.001,-0.001,-0.432,0.284,-0.507,191.56,-0.680000
21:25:40:693,-0.001,-0.023,0.979,0.001,-0.001,-0.001,-0.432,0.284,-0.507,190.88,-0.680000
21:25:40:693,-0.001,-0.023,0.982,0.000,-0.002,-0.001,-0.429,0.281,-0.505,192.19,1.310000
21:25:40:694,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.283,-0.506,191.76,-0.430000
21:25:40:695,-0.000,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.286,-0.505,191.83,0.070000
21:25:40:695,-0.001,-0.022,0.982,0.000,-0.002,-0.001,-0.429,0.280,-0.507,191.78,-0.050000
21:25:40:696,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.283,-0.507,192.03,0.250000
21:25:40:697,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.426,0.284,-0.507,191.29,-0.740000
21:25:40:697,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.426,0.284,-0.507,192.29,1.000000
21:25:40:698,-0.002,-0.023,0.979,0.000,-0.002,-0.001,-0.433,0.285,-0.507,192.08,-0.210000
21:25:40:699,-0.002,-0.023,0.981,0.000,-0.001,-0.001,-0.434,0.280,-0.504,191.59,-0.490000
21:25:40:699,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.281,-0.514,191.43,-0.160000
21:25:40:700,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.277,-0.502,191.35,-0.080000
21:25:40:701,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.429,0.280,-0.502,191.56,0.210000
21:25:40:701,-0.002,-0.022,0.980,0.001,-0.001,-0.001,-0.428,0.281,-0.511,191.59,0.030000
21:25:40:702,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.428,0.286,-0.514,192.40,0.810000
21:25:40:703,-0.001,-0.023,0.979,0.001,-0.002,-0.001,-0.430,0.286,-0.514,191.82,-0.580000
21:25:40:703,-0.001,-0.023,0.980,0.000,-0.002,-0.001,-0.432,0.283,-0.510,191.76,-0.060000
21:25:40:704,-0.000,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.285,-0.504,191.44,-0.320000
21:25:40:705,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.430,0.283,-0.508,192.32,0.880000
21:25:40:705,-0.000,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.284,-0.508,191.98,-0.340000
21:25:40:706,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.280,-0.504,191.69,-0.290000
21:25:40:707,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.285,-0.500,191.76,0.070000
21:25:40:708,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.285,-0.500,192.09,0.330000
21:25:40:708,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.431,0.283,-0.501,191.67,-0.420000
21:25:40:709,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.280,-0.495,192.39,0.720000
21:25:40:710,-0.001,-0.024,0.981,0.001,-0.001,-0.001,-0.432,0.284,-0.504,191.85,-0.540000
21:25:40:710,-0.001,-0.022,0.980,0.001,-0.001,-0.001,-0.435,0.283,-0.502,192.02,0.170000
21:25:40:711,-0.001,-0.023,0.982,0.000,-0.002,-0.001,-0.433,0.283,-0.502,191.27,-0.750000
21:25:40:712,0.000,-0.023,0.980,0.000,-0.002,-0.001,-0.433,0.282,-0.500,191.90,0.630000
21:25:40:712,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.433,0.282,-0.500,191.82,-0.080000
21:25:40:713,-0.000,-0.022,0.973,0.001,-0.001,-0.001,-0.435,0.283,-0.499,191.85,0.030000
21:25:40:714,-0.001,-0.024,0.988,0.000,-0.001,-0.000,-0.433,0.284,-0.501,191.22,-0.630000
21:25:40:714,-0.002,-0.022,0.982,0.000,-0.002,-0.001,-0.429,0.283,-0.507,191.55,0.330000
21:25:40:715,-0.001,-0.023,0.978,0.001,-0.002,-0.001,-0.434,0.284,-0.501,191.54,-0.010000
21:25:40:716,-0.001,-0.024,0.985,0.000,-0.002,-0.001,-0.432,0.284,-0.503,192.01,0.470000
21:25:40:716,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.428,0.288,-0.505,191.88,-0.130000
21:25:40:717,-0.000,-0.023,0.980,0.001,-0.002,-0.001,-0.428,0.288,-0.505,191.68,-0.200000
21:25:40:718,-0.000,-0.023,0.980,0.001,-0.002,-0.001,-0.428,0.288,-0.507,191.69,0.010000
21:25:40:718,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.428,0.286,-0.502,192.02,0.330000
21:25:40:719,-0.001,-0.022,0.980,0.001,-0.001,-0.001,-0.426,0.283,-0.507,191.68,-0.340000
21:25:40:720,-0.002,-0.023,0.986,0.000,-0.001,-0.001,-0.426,0.282,-0.504,191.72,0.040000
21:25:40:720,-0.001,-0.022,0.979,0.000,-0.002,-0.001,-0.427,0.282,-0.506,191.31,-0.410000
21:25:40:721,-0.001,-0.023,0.983,0.001,-0.001,-0.001,-0.427,0.278,-0.503,191.73,0.420000
21:25:40:722,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.278,-0.503,191.35,-0.380000
21:25:40:722,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.283,-0.498,191.79,0.440000
21:25:40:723,-0.000,-0.023,0.980,0.001,-0.001,-0.001,-0.430,0.285,-0.507,191.76,-0.030000
21:25:40:724,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.433,0.282,-0.500,191.64,-0.120000
21:25:40:724,-0.000,-0.023,0.979,0.001,-0.002,-0.001,-0.430,0.286,-0.503,191.52,-0.120000
21:25:40:725,-0.001,-0.022,0.982,0.001,-0.001,-0.001,-0.431,0.280,-0.503,192.22,0.700000
