t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:47:46:663,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.281,-0.517,192.41,0.430000
21:47:46:674,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.431,0.278,-0.515,191.55,-0.860000
21:47:46:685,-0.003,-0.024,0.983,0.001,-0.001,-0.001,-0.433,0.283,-0.510,192.23,0.680000
21:47:46:696,-0.002,-0.024,0.981,0.001,-0.002,-0.000,-0.433,0.279,-0.515,192.66,0.430000
21:47:46:707,-0.003,-0.024,0.983,0.001,-0.002,-0.000,-0.430,0.279,-0.507,191.73,-0.930000
21:47:46:718,-0.003,-0.024,0.983,0.001,-0.001,-0.001,-0.435,0.278,-0.513,192.18,0.450000
21:47:46:729,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.435,0.278,-0.513,191.78,-0.400000
21:47:46:740,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.279,-0.507,191.63,-0.150000
21:47:46:751,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.436,0.283,-0.508,192.43,0.800000
21:47:46:762,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.276,-0.518,191.67,-0.760000
21:47:46:773,-0.003,-0.023,0.981,0.000,-0.002,-0.001,-0.436,0.284,-0.521,192.59,0.920000
21:47:46:784,-0.002,-0.024,0.984,0.000,-0.001,-0.001,-0.434,0.279,-0.516,192.71,0.120000
21:47:46:795,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.436,0.277,-0.512,192.17,-0.540000
21:47:46:806,-0.003,-0.022,0.983,0.001,-0.001,-0.001,-0.436,0.277,-0.514,192.71,0.540000
21:47:46:817,-0.003,-0.023,0.980,0.001,-0.002,-0.001,-0.433,0.278,-0.514,192.13,-0.580000
21:47:46:828,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.280,-0.511,191.56,-0.570000
21:47:46:839,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.282,-0.515,192.29,0.730000
21:47:46:850,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.278,-0.517,191.92,-0.370000
21:47:46:861,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.515,192.18,0.260000
21:47:46:872,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.437,0.279,-0.511,192.09,-0.090000
21:47:46:883,-0.004,-0.024,0.983,0.001,-0.002,-0.000,-0.437,0.279,-0.513,191.98,-0.110000
21:47:46:894,-0.003,-0.023,0.983,0.001,-0.001,-0.001,-0.440,0.279,-0.513,191.71,-0.270000
21:47:46:905,-0.004,-0.024,0.981,0.001,-0.002,-0.001,-0.429,0.277,-0.511,192.01,0.300000
21:47:46:916,-0.003,-0.025,0.983,0.001,-0.001,-0.001,-0.430,0.279,-0.505,192.14,0.130000
21:47:46:927,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.434,0.279,-0.512,192.05,-0.090000
21:47:46:938,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.432,0.274,-0.514,192.20,0.150000
21:47:46:949,-0.002,-0.023,0.981,0.001,-0.002,-0.000,-0.431,0.280,-0.511,192.14,-0.060000
21:47:46:960,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.431,0.278,-0.508,192.49,0.350000
21:47:46:971,-0.004,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.278,-0.508,191.83,-0.660000
21:47:46:982,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.433,0.280,-0.504,191.60,-0.230000
21:47:46:993,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.281,-0.511,192.22,0.620000
21:47:47:004,-0.003,-0.023,0.983,0.001,-0.002,-0.000,-0.430,0.279,-0.503,192.27,0.050000
21:47:47:015,-0.003,-0.022,0.982,0.000,-0.002,-0.000,-0.433,0.279,-0.507,191.93,-0.340000
21:47:47:026,-0.002,-0.024,0.981,0.000,-0.001,-0.001,-0.432,0.280,-0.509,191.76,-0.170000
21:47:47:037,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.275,-0.510,191.85,0.090000
21:47:47:048,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.275,-0.510,192.16,0.310000
21:47:47:059,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.282,-0.512,191.90,-0.260000
21:47:47:070,-0.003,-0.023,0.984,0.001,-0.002,-0.000,-0.435,0.283,-0.514,191.64,-0.260000
21:47:47:081,-0.001,-0.023,0.982,0.001,-0.001,-0.000,-0.430,0.277,-0.508,192.42,0.780000
21:47:47:092,-0.003,-0.022,0.982,0.001,-0.001,-0.001,-0.426,0.281,-0.508,192.13,-0.290000
21:47:47:103,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.424,0.279,-0.515,192.22,0.090000
21:47:47:114,-0.003,-0.025,0.983,0.001,-0.002,-0.001,-0.426,0.280,-0.517,191.76,-0.460000
21:47:47:125,-0.003,-0.022,0.983,0.001,-0.002,-0.000,-0.426,0.280,-0.517,191.89,0.130000
21:47:47:136,-0.002,-0.023,0.982,0.000,-0.001,-0.000,-0.429,0.278,-0.515,191.97,0.080000
21:47:47:147,-0.003,-0.024,0.982,0.000,-0.001,-0.001,-0.425,0.282,-0.512,192.05,0.080000
21:47:47:158,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.514,191.64,-0.410000
21:47:47:169,-0.003,-0.025,0.982,0.001,-0.002,-0.001,-0.431,0.282,-0.510,191.72,0.080000
21:47:47:180,-0.003,-0.024,0.981,0.001,-0.002,-0.000,-0.428,0.277,-0.514,192.17,0.450000
21:47:47:191,-0.003,-0.023,0.981,0.001,-0.002,-0.000,-0.426,0.278,-0.512,191.75,-0.420000
21:47:47:202,-0.002,-0.024,0.983,0.000,-0.001,-0.001,-0.426,0.278,-0.512,191.90,0.150000
21:47:47:213,-0.002,-0.025,0.982,0.001,-0.002,-0.000,-0.433,0.276,-0.516,192.56,0.660000
21:47:47:224,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.427,0.277,-0.513,191.99,-0.570000
21:47:47:235,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.434,0.280,-0.514,191.80,-0.190000
21:47:47:246,-0.004,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.281,-0.514,192.08,0.280000
21:47:47:257,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.275,-0.508,192.42,0.340000
21:47:47:268,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.429,0.280,-0.512,191.77,-0.650000
21:47:47:279,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.280,-0.512,191.48,-0.290000
21:47:47:290,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.429,0.279,-0.504,191.92,0.440000
21:47:47:301,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.511,191.64,-0.280000
21:47:47:312,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.508,191.83,0.190000
21:47:47:323,-0.004,-0.024,0.983,0.001,-0.002,-0.000,-0.432,0.282,-0.508,192.03,0.200000
21:47:47:334,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.435,0.280,-0.515,191.92,-0.110000
21:47:47:345,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.281,-0.508,192.04,0.120000
21:47:47:356,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.429,0.281,-0.508,192.15,0.110000
21:47:47:367,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.433,0.279,-0.509,192.03,-0.120000
21:47:47:378,-0.002,-0.024,0.981,0.000,-0.001,-0.001,-0.432,0.284,-0.512,191.80,-0.230000
21:47:47:389,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.427,0.282,-0.509,191.74,-0.060000
21:47:47:400,-0.003,-0.023,0.983,0.000,-0.002,-0.001,-0.432,0.285,-0.512,192.06,0.320000
21:47:47:411,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.285,-0.502,192.35,0.290000
21:47:47:422,-0.004,-0.023,0.982,0.001,-0.001,-0.001,-0.429,0.284,-0.504,192.21,-0.140000
21:47:47:433,-0.004,-0.024,0.984,0.001,-0.001,-0.000,-0.429,0.284,-0.504,191.49,-0.720000
21:47:47:444,-0.002,-0.024,0.983,0.001,-0.001,-0.001,-0.431,0.283,-0.508,192.52,1.030000
21:47:47:455,-0.004,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.281,-0.511,192.00,-0.520000
21:47:47:466,-0.003,-0.023,0.984,0.001,-0.002,-0.001,-0.431,0.280,-0.509,191.71,-0.290000
21:47:47:477,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.432,0.281,-0.510,192.51,0.800000
21:47:47:488,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.434,0.281,-0.513,191.87,-0.640000
21:47:47:499,-0.002,-0.022,0.981,0.001,-0.002,-0.000,-0.432,0.284,-0.512,191.95,0.080000
21:47:47:510,-0.003,-0.022,0.982,0.000,-0.002,-0.000,-0.432,0.281,-0.509,191.66,-0.290000
21:47:47:521,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.281,-0.509,192.49,0.830000
21:47:47:532,-0.002,-0.022,0.981,0.000,-0.002,-0.001,-0.430,0.285,-0.513,191.88,-0.610000
21:47:47:543,-0.002,-0.024,0.983,0.001,-0.001,-0.001,-0.429,0.284,-0.519,192.16,0.280000
21:47:47:554,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.431,0.280,-0.509,192.41,0.250000
21:47:47:565,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.435,0.282,-0.512,192.07,-0.340000
21:47:47:576,-0.004,-0.022,0.982,0.001,-0.001,-0.001,-0.428,0.281,-0.511,191.64,-0.430000
21:47:47:587,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.279,-0.515,192.05,0.410000
21:47:47:598,-0.003,-0.022,0.981,0.001,-0.002,-0.000,-0.432,0.279,-0.515,191.90,-0.150000
21:47:47:609,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.278,-0.511,192.42,0.520000
21:47:47:620,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.279,-0.513,191.95,-0.470000
21:47:47:631,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.431,0.276,-0.510,191.59,-0.360000
21:47:47:642,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.275,-0.508,192.34,0.750000
21:47:47:653,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.515,191.69,-0.650000
21:47:47:664,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.432,0.279,-0.513,191.71,0.020000
21:47:47:675,-0.003,-0.024,0.981,0.001,-0.002,-0.000,-0.432,0.279,-0.513,192.07,0.360000
21:47:47:686,-0.004,-0.024,0.981,0.001,-0.002,-0.001,-0.428,0.280,-0.514,191.99,-0.080000
21:47:47:697,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.277,-0.520,192.64,0.650000
21:47:47:708,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.432,0.275,-0.511,192.13,-0.510000
21:47:47:719,-0.002,-0.024,0.982,0.000,-0.001,-0.001,-0.434,0.279,-0.515,192.62,0.490000
21:47:47:730,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.433,0.275,-0.511,191.58,-1.040000
21:47:47:741,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.280,-0.508,191.79,0.210000
21:47:47:752,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.280,-0.508,192.20,0.410000
21:47:47:763,-0.003,-0.022,0.981,0.001,-0.002,-0.000,-0.430,0.275,-0.506,191.93,-0.270000
21:47:47:774,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.430,0.277,-0.510,192.00,0.070000
21:47:47:785,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.282,-0.506,191.97,-0.030000
21:47:47:796,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.277,-0.508,191.33,-0.640000
21:47:47:807,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.279,-0.513,192.31,0.980000
21:47:47:818,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.513,191.82,-0.490000
21:47:47:829,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.513,192.20,0.380000
21:47:47:840,-0.002,-0.024,0.982,0.001,-0.001,-0.000,-0.427,0.280,-0.512,192.42,0.220000
21:47:47:851,-0.004,-0.023,0.983,0.000,-0.002,-0.001,-0.427,0.276,-0.518,191.85,-0.570000
21:47:47:862,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.428,0.273,-0.512,192.37,0.520000
21:47:47:873,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.425,0.276,-0.512,191.95,-0.420000
21:47:47:884,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.279,-0.508,192.05,0.100000
21:47:47:895,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.428,0.277,-0.514,191.87,-0.180000
21:47:47:906,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.277,-0.514,191.59,-0.280000
21:47:47:917,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.429,0.279,-0.512,192.35,0.760000
21:47:47:928,-0.002,-0.024,0.983,0.001,-0.001,-0.001,-0.432,0.279,-0.509,191.74,-0.610000
21:47:47:939,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.434,0.277,-0.512,191.97,0.230000
21:47:47:950,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.280,-0.511,191.80,-0.170000
21:47:47:961,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.282,-0.515,192.48,0.680000
21:47:47:972,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.433,0.280,-0.515,192.10,-0.380000
21:47:47:983,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.280,-0.515,191.17,-0.930000
21:47:47:994,-0.003,-0.024,0.982,0.001,-0.001,-0.000,-0.432,0.281,-0.521,191.90,0.730000
21:47:48:005,-0.003,-0.022,0.983,0.001,-0.001,-0.001,-0.428,0.283,-0.515,192.23,0.330000
21:47:48:016,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.431,0.280,-0.510,192.02,-0.210000
21:47:48:027,-0.003,-0.024,0.981,0.001,-0.002,-0.000,-0.430,0.278,-0.515,191.82,-0.200000
21:47:48:038,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.278,-0.516,191.62,-0.200000
21:47:48:049,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.430,0.283,-0.512,192.16,0.540000
21:47:48:060,-0.003,-0.023,0.982,0.000,-0.001,-0.001,-0.430,0.283,-0.512,192.53,0.370000
21:47:48:071,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.431,0.280,-0.520,192.01,-0.520000
21:47:48:082,-0.002,-0.023,0.982,0.001,-0.001,-0.000,-0.429,0.280,-0.512,192.12,0.110000
21:47:48:093,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.507,192.08,-0.040000
21:47:48:104,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.427,0.282,-0.514,192.34,0.260000
21:47:48:115,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.280,-0.513,192.53,0.190000
21:47:48:126,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.280,-0.511,192.03,-0.500000
21:47:48:137,-0.003,-0.023,0.981,0.001,-0.002,-0.000,-0.435,0.280,-0.510,191.86,-0.170000
21:47:48:148,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.286,-0.510,191.60,-0.260000
21:47:48:159,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.282,-0.513,192.05,0.450000
21:47:48:170,-0.003,-0.023,0.980,0.001,-0.001,-0.001,-0.429,0.284,-0.511,191.95,-0.100000
21:47:48:181,-0.002,-0.023,0.981,0.001,-0.002,-0.000,-0.427,0.279,-0.514,192.26,0.310000
21:47:48:192,-0.002,-0.023,0.982,0.000,-0.002,-0.000,-0.433,0.281,-0.513,191.45,-0.810000
21:47:48:203,-0.002,-0.022,0.983,0.000,-0.002,-0.001,-0.429,0.280,-0.509,191.87,0.420000
21:47:48:214,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.429,0.281,-0.511,191.77,-0.100000
21:47:48:225,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.281,-0.511,191.56,-0.210000
21:47:48:236,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.431,0.281,-0.513,191.98,0.420000
21:47:48:247,-0.001,-0.022,0.982,0.000,-0.001,-0.000,-0.430,0.280,-0.511,192.01,0.030000
21:47:48:258,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.428,0.282,-0.511,191.59,-0.420000
21:47:48:269,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.283,-0.510,192.27,0.680000
21:47:48:280,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.431,0.279,-0.518,192.17,-0.100000
21:47:48:291,-0.003,-0.024,0.982,0.001,-0.002,-0.000,-0.430,0.283,-0.518,191.98,-0.190000
21:47:48:302,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.430,0.283,-0.518,191.22,-0.760000
21:47:48:313,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.428,0.277,-0.511,191.97,0.750000
21:47:48:324,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.430,0.276,-0.513,191.43,-0.540000
21:47:48:335,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.283,-0.511,191.78,0.350000
21:47:48:346,-0.004,-0.024,0.983,0.001,-0.002,-0.001,-0.426,0.281,-0.505,191.75,-0.030000
21:47:48:357,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.280,-0.505,191.97,0.220000
21:47:48:368,-0.001,-0.024,0.980,0.000,-0.002,-0.001,-0.426,0.283,-0.510,192.59,0.620000
21:47:48:379,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.283,-0.510,192.14,-0.450000
21:47:48:390,-0.003,-0.023,0.983,0.001,-0.001,-0.001,-0.431,0.281,-0.504,191.87,-0.270000
21:47:48:401,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.428,0.282,-0.512,192.73,0.860000
21:47:48:412,-0.001,-0.022,0.983,0.001,-0.001,-0.001,-0.428,0.281,-0.506,192.22,-0.510000
21:47:48:423,-0.003,-0.022,0.984,0.001,-0.002,-0.001,-0.429,0.284,-0.509,191.09,-1.130000
21:47:48:434,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.430,0.280,-0.506,192.75,1.660000
21:47:48:445,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.430,0.282,-0.503,191.82,-0.930000
21:47:48:456,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.282,-0.503,191.91,0.090000
21:47:48:467,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.283,-0.507,192.30,0.390000
21:47:48:478,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.431,0.279,-0.509,192.39,0.090000
21:47:48:489,-0.001,-0.024,0.982,0.001,-0.002,-0.001,-0.436,0.278,-0.509,192.08,-0.310000
21:47:48:500,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.431,0.283,-0.513,192.26,0.180000
21:47:48:511,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.279,-0.504,191.87,-0.390000
21:47:48:522,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.283,-0.513,192.03,0.160000
21:47:48:533,-0.003,-0.024,0.982,0.000,-0.002,-0.001,-0.430,0.283,-0.513,191.47,-0.560000
21:47:48:544,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.283,-0.506,191.84,0.370000
21:47:48:555,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.434,0.279,-0.506,191.92,0.080000
21:47:48:566,-0.003,-0.023,0.983,0.000,-0.002,-0.001,-0.432,0.281,-0.509,192.01,0.090000
21:47:48:577,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.431,0.277,-0.505,191.96,-0.050000
21:47:48:588,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.433,0.276,-0.510,191.80,-0.160000
21:47:48:599,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.279,-0.515,192.39,0.590000
21:47:48:610,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.279,-0.515,192.53,0.140000
21:47:48:621,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.435,0.277,-0.516,191.92,-0.610000
21:47:48:632,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.432,0.276,-0.515,192.73,0.810000
21:47:48:643,-0.004,-0.023,0.983,0.001,-0.001,-0.001,-0.434,0.278,-0.513,192.24,-0.490000
21:47:48:654,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.277,-0.514,191.54,-0.700000
21:47:48:665,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.430,0.282,-0.511,192.36,0.820000
21:47:48:676,-0.003,-0.023,0.983,0.001,-0.002,-0.000,-0.433,0.276,-0.507,191.84,-0.520000
21:47:48:687,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.276,-0.507,191.91,0.070000
21:47:48:698,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.277,-0.512,192.18,0.270000
21:47:48:709,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.278,-0.513,192.63,0.450000
21:47:48:720,-0.003,-0.023,0.983,0.001,-0.002,-0.000,-0.433,0.276,-0.513,192.43,-0.200000
21:47:48:731,-0.003,-0.024,0.981,0.001,-0.001,-0.001,-0.433,0.276,-0.510,191.61,-0.820000
21:47:48:742,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.432,0.274,-0.506,192.00,0.390000
21:47:48:753,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.429,0.275,-0.513,192.55,0.550000
21:47:48:764,-0.003,-0.024,0.982,0.000,-0.002,-0.001,-0.429,0.275,-0.513,192.70,0.150000
21:47:48:775,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.430,0.275,-0.513,192.23,-0.470000
21:47:48:786,-0.003,-0.023,0.981,0.001,-0.002,-0.000,-0.431,0.277,-0.515,192.34,0.110000
21:47:48:797,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.434,0.273,-0.512,192.29,-0.050000
21:47:48:808,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.429,0.273,-0.511,192.18,-0.110000
21:47:48:819,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.431,0.276,-0.505,192.04,-0.140000
21:47:48:830,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.276,-0.513,192.35,0.310000
21:47:48:841,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.429,0.278,-0.511,192.09,-0.260000
21:47:48:852,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.432,0.278,-0.511,192.00,-0.090000
21:47:48:863,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.431,0.278,-0.515,192.21,0.210000
21:47:48:874,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.277,-0.515,192.30,0.090000
21:47:48:885,-0.001,-0.023,0.982,0.001,-0.002,-0.000,-0.431,0.283,-0.517,192.15,-0.150000
21:47:48:896,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.426,0.277,-0.512,192.52,0.370000
21:47:48:907,-0.002,-0.023,0.982,0.000,-0.001,-0.001,-0.427,0.277,-0.511,191.89,-0.630000
21:47:48:918,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.430,0.279,-0.507,192.62,0.730000
21:47:48:929,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.430,0.279,-0.507,191.94,-0.680000
21:47:48:940,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.281,-0.507,192.22,0.280000
21:47:48:951,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.426,0.277,-0.511,191.98,-0.240000
21:47:48:962,-0.002,-0.024,0.982,0.001,-0.001,-0.001,-0.431,0.278,-0.515,192.15,0.170000
21:47:48:973,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.513,191.44,-0.710000
21:47:48:984,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.433,0.278,-0.516,192.32,0.880000
21:47:48:996,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.278,-0.514,192.31,-0.010000
21:47:49:006,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.430,0.278,-0.514,191.94,-0.370000
21:47:49:017,-0.003,-0.024,0.983,0.001,-0.001,-0.001,-0.431,0.281,-0.510,191.55,-0.390000
21:47:49:028,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.428,0.279,-0.510,192.53,0.980000
21:47:49:039,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.517,192.36,-0.170000
21:47:49:050,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.426,0.279,-0.515,192.71,0.350000
21:47:49:061,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.519,192.32,-0.390000
21:47:49:072,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.516,191.91,-0.410000
21:47:49:083,-0.003,-0.022,0.981,0.000,-0.002,-0.001,-0.431,0.280,-0.516,191.98,0.070000
21:47:49:094,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.279,-0.516,192.46,0.480000
21:47:49:105,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.431,0.282,-0.515,192.11,-0.350000
21:47:49:116,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.281,-0.518,191.95,-0.160000
21:47:49:127,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.431,0.279,-0.511,191.65,-0.300000
21:47:49:138,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.433,0.279,-0.504,192.23,0.580000
21:47:49:149,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.428,0.276,-0.507,192.07,-0.160000
21:47:49:160,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.276,-0.507,192.25,0.180000
21:47:49:171,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.433,0.283,-0.512,192.02,-0.230000
21:47:49:182,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.281,-0.510,191.68,-0.340000
21:47:49:193,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.432,0.281,-0.511,191.27,-0.410000
21:47:49:204,-0.003,-0.025,0.981,0.001,-0.001,-0.001,-0.432,0.280,-0.515,192.41,1.140000
21:47:49:215,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.432,0.281,-0.509,191.90,-0.510000
21:47:49:226,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.435,0.281,-0.513,192.06,0.160000
