timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
191125_17.14.38.868,-0.02600,-0.02200,0.99300,0.07000,-0.12300,0.00000,0.11200,0.45900,-0.56500,158.89000,-0.40000
191125_17.14.38.869,-0.02600,-0.02300,0.99100,0.05300,-0.10500,-0.03500,0.10700,0.45600,-0.56000,159.79000,0.90000
191125_17.14.38.870,-0.02700,-0.02200,0.99300,0.05300,-0.08700,-0.01800,0.10900,0.45400,-0.55500,160.02000,0.23000
191125_17.14.38.871,-0.02600,-0.02200,0.99000,0.07000,-0.10500,-0.03500,0.11300,0.45500,-0.55300,158.91000,-1.11000
191125_17.14.38.871,-0.02600,-0.02200,0.99200,0.07000,-0.10500,-0.03500,0.11800,0.45300,-0.55100,159.25000,0.34000
191125_17.14.38.872,-0.02600,-0.02300,0.99400,0.07000,-0.10500,-0.01800,0.11300,0.45600,-0.55500,159.81000,0.56000
191125_17.14.38.873,-0.02600,-0.02300,0.99200,0.07000,-0.10500,-0.03500,0.11300,0.45200,-0.55500,159.54000,-0.27000
191125_17.14.38.873,-0.02500,-0.02300,0.99200,0.07000,-0.10500,-0.03500,0.11600,0.45400,-0.55100,159.49000,-0.05000
191125_17.14.38.874,-0.02600,-0.02200,0.99200,0.07000,-0.10500,-0.03500,0.11600,0.45600,-0.55500,159.35000,-0.14000
191125_17.14.38.875,-0.02500,-0.02200,0.98900,0.05300,-0.10500,-0.03500,0.11200,0.45200,-0.54900,159.11000,-0.24000
191125_17.14.38.876,-0.02700,-0.02300,0.99200,0.07000,-0.08700,-0.03500,0.11700,0.45300,-0.55300,159.59000,0.48000
191125_17.14.38.876,-0.02600,-0.02300,0.99300,0.07000,-0.10500,-0.03500,0.11000,0.45200,-0.55600,159.09000,-0.50000
191125_17.14.38.877,-0.02800,-0.02300,0.99400,0.05300,-0.08700,-0.03500,0.10800,0.45300,-0.55200,159.05000,-0.04000
