timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-15 17:22:52.248,0x7E8,8,03,41,05,71,00,00,00,00
2025-12-15 17:22:52.302,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:52.307,0x7E8,8,04,41,0C,0B,A2,00,00,00
2025-12-15 17:22:52.349,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-15 17:22:52.457,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:52.458,0x7E8,8,04,41,0C,0B,9F,00,00,00
2025-12-15 17:22:52.547,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:52.548,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:52.607,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:52.608,0x7E8,8,04,41,0C,0B,69,00,00,00
2025-12-15 17:22:52.662,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:52.668,0x7E8,8,03,41,05,71,00,00,00,00
2025-12-15 17:22:52.727,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:52.728,0x7E8,8,04,41,0C,0B,57,00,00,00
2025-12-15 17:22:52.842,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:52.848,0x7E8,8,04,41,0C,0B,54,00,00,00
2025-12-15 17:22:52.907,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:52.908,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:52.967,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:52.968,0x7E8,8,04,41,0C,0B,3E,00,00,00
2025-12-15 17:22:52.972,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-15 17:22:53.022,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:53.028,0x7E8,8,03,41,05,71,00,00,00,00
2025-12-15 17:22:53.087,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:53.088,0x7E8,8,04,41,0C,0B,44,00,00,00
2025-12-15 17:22:53.206,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:53.207,0x7E8,8,04,41,0C,0B,09,00,00,00
2025-12-15 17:22:53.266,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:53.267,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:53.322,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:53.327,0x7E8,8,04,41,0C,0B,12,00,00,00
2025-12-15 17:22:53.348,0x45A,8,5A,04,00,44,01,00,00,00
