timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
031225_15.05.50.481,-0.00200,-0.01900,0.99100,0.07000,-0.07000,-0.03500,0.07200,0.41700,-0.55400,173.19000,-0.41000
031225_15.05.50.493,-0.00200,-0.01900,0.99100,0.07000,-0.08700,-0.01800,0.07200,0.41700,-0.55400,173.40000,0.21000
031225_15.05.50.504,-0.00100,-0.01800,0.99000,0.05300,-0.07000,-0.01800,0.07300,0.41500,-0.55700,173.96000,0.56000
031225_15.05.50.515,-0.00300,-0.01900,0.99000,0.03500,-0.07000,-0.03500,0.07000,0.41200,-0.55400,173.73000,-0.23000
031225_15.05.50.527,-0.00300,-0.01800,0.99100,0.07000,-0.08700,-0.03500,0.07000,0.41100,-0.56200,173.13000,-0.60000
031225_15.05.50.538,-0.00300,-0.01900,0.99000,0.08700,-0.10500,-0.03500,0.07500,0.41600,-0.56500,173.99000,0.86000
031225_15.05.50.550,-0.00300,-0.01900,0.99100,0.03500,-0.10500,-0.03500,0.07500,0.41600,-0.56500,173.25000,-0.74000
031225_15.05.50.561,-0.00300,-0.01900,0.99200,0.05300,-0.08700,-0.03500,0.07300,0.41300,-0.55800,172.71000,-0.54000
031225_15.05.50.573,-0.00300,-0.01800,0.99100,0.05300,-0.08700,-0.03500,0.06900,0.41400,-0.56100,173.88000,1.17000
031225_15.05.50.584,-0.00200,-0.01900,0.99000,0.07000,-0.08700,-0.03500,0.06600,0.41700,-0.55100,173.80000,-0.08000
